Date,Q_Cumecs,Rainfall_mm,PET_mm
2000-01-01,0.7764,0.1,0.72
2000-01-02,0.7808,1.0,0.72
2000-01-03,0.7302,1.1,0.72
2000-01-04,0.6917,1.38,0.72
2000-01-05,0.6984,3.62,0.72
2000-01-06,0.664,0.08,0.72
2000-01-07,0.6341,2.98,0.72
2000-01-08,0.6042,0.8,0.72
2000-01-09,0.5464,0.12,0.72
2000-01-10,0.5289,0.08,0.72
2000-01-11,0.5136,0.02,0.72
2000-01-12,0.4872,0.22,0.72
2000-01-13,0.4924,6.98,0.72
2000-01-14,0.5135,0.04,0.72
2000-01-15,0.5077,0.02,0.72
2000-01-16,0.5662,0.3,0.72
2000-01-17,0.516,0.08,0.72
2000-01-18,0.4764,0.56,0.72
2000-01-19,0.4524,0.14,0.72
2000-01-20,0.4295,0.18,0.72
2000-01-21,0.4406,5.76,0.72
2000-01-22,0.6156,2.78,0.72
2000-01-23,0.6079,1.58,0.72
2000-01-24,0.5751,0.0,0.72
2000-01-25,0.4825,0.0,0.72
2000-01-26,0.4317,0.08,0.72
2000-01-27,0.4239,0.2,0.72
2000-01-28,0.4446,2.82,0.72
2000-01-29,0.4276,1.72,0.72
2000-01-30,0.5051,4.0,0.72
2000-01-31,0.702,8.24,0.72
2000-02-01,0.6511,0.32,0.88
2000-02-02,0.5093,0.52,0.88
2000-02-03,0.4673,0.06,0.88
2000-02-04,0.4528,0.02,0.88
2000-02-05,0.4326,0.0,0.88
2000-02-06,0.4241,1.72,0.88
2000-02-07,0.405,1.28,0.88
2000-02-08,0.4133,1.76,0.88
2000-02-09,0.3693,0.9,0.88
2000-02-10,0.3369,0.3,0.88
2000-02-11,0.3316,1.12,0.88
2000-02-12,0.3178,0.74,0.88
2000-02-13,0.2983,0.28,0.88
2000-02-14,0.3054,0.14,0.88
2000-02-15,0.2972,0.58,0.88
2000-02-16,0.2685,0.68,0.88
2000-02-17,0.2663,1.46,0.88
2000-02-18,0.2918,3.06,0.88
2000-02-19,0.3092,0.54,0.88
2000-02-20,0.2897,0.96,0.88
2000-02-21,0.2901,0.0,0.88
2000-02-22,0.2697,0.0,0.88
2000-02-23,0.2631,0.12,0.88
2000-02-24,0.2411,0.16,0.88
2000-02-25,0.2191,0.7,0.88
2000-02-26,0.2207,0.64,0.88
2000-02-27,0.2315,1.78,0.88
2000-02-28,0.2585,0.72,0.88
2000-02-29,0.2277,0.62,0.88
2000-03-01,0.2103,1.7,1.29
2000-03-02,0.2278,1.78,1.29
2000-03-03,0.2234,1.92,1.29
2000-03-04,0.2545,0.66,1.29
2000-03-05,0.2629,0.06,1.29
2000-03-06,0.2461,0.14,1.29
2000-03-07,0.212,0.16,1.29
2000-03-08,0.1854,0.06,1.29
2000-03-09,0.1901,3.32,1.29
2000-03-10,0.2192,0.08,1.29
2000-03-11,0.1847,0.0,1.29
2000-03-12,0.1802,0.32,1.29
2000-03-13,0.178,1.48,1.29
2000-03-14,0.1774,1.28,1.29
2000-03-15,0.1664,0.0,1.29
2000-03-16,0.1537,0.0,1.29
2000-03-17,0.1473,0.06,1.29
2000-03-18,0.1374,0.0,1.29
2000-03-19,0.1354,0.0,1.29
2000-03-20,0.1352,0.0,1.29
2000-03-21,0.131,0.32,1.29
2000-03-22,0.1242,0.0,1.29
2000-03-23,0.2965,22.46,1.29
2000-03-24,0.4277,0.96,1.29
2000-03-25,0.2668,1.66,1.29
2000-03-26,0.2246,1.36,1.29
2000-03-27,0.2144,0.14,1.29
2000-03-28,0.1911,0.28,1.29
2000-03-29,0.182,0.38,1.29
2000-03-30,0.1772,0.0,1.29
2000-03-31,0.1882,5.72,1.29
2000-04-01,0.3744,18.08,1.46
2000-04-02,0.6638,14.1,1.46
2000-04-03,0.591,4.0,1.46
2000-04-04,0.5589,0.22,1.46
2000-04-05,0.7535,0.0,1.46
2000-04-06,0.6907,0.0,1.46
2000-04-07,0.586,0.36,1.46
2000-04-08,0.5419,0.02,1.46
2000-04-09,0.4657,0.0,1.46
2000-04-10,0.4321,1.76,1.46
2000-04-11,0.6058,16.76,1.46
2000-04-12,2.513,16.6,1.46
2000-04-13,2.3055,6.68,1.46
2000-04-14,1.4014,1.28,1.46
2000-04-15,1.0424,2.86,1.46
2000-04-16,0.9193,0.26,1.46
2000-04-17,0.8909,5.82,1.46
2000-04-18,0.8251,0.64,1.46
2000-04-19,0.7414,3.14,1.46
2000-04-20,0.6894,2.1,1.46
2000-04-21,0.6304,1.78,1.46
2000-04-22,0.685,4.98,1.46
2000-04-23,0.9115,12.56,1.46
2000-04-24,1.7768,19.98,1.46
2000-04-25,4.3537,26.16,1.46
2000-04-26,9.9592,36.32,1.46
2000-04-27,3.8934,0.2,1.46
2000-04-28,2.6645,0.14,1.46
2000-04-29,1.9162,0.0,1.46
2000-04-30,1.5635,0.0,1.46
2000-05-01,1.3543,0.0,2.58
2000-05-02,1.1097,0.1,2.58
2000-05-03,0.9983,0.0,2.58
2000-05-04,0.8895,0.0,2.58
2000-05-05,0.8063,0.0,2.58
2000-05-06,0.7389,0.0,2.58
2000-05-07,0.6778,0.0,2.58
2000-05-08,0.6239,0.0,2.58
2000-05-09,0.5755,0.0,2.58
2000-05-10,0.5418,0.0,2.58
2000-05-11,0.5055,0.0,2.58
2000-05-12,0.4929,0.0,2.58
2000-05-13,,0.0,2.58
2000-05-14,,0.0,2.58
2000-05-15,,0.88,2.58
2000-05-16,,6.56,2.58
2000-05-17,,2.32,2.58
2000-05-18,,7.0,2.58
2000-05-19,,1.04,2.58
2000-05-20,,0.92,2.58
2000-05-21,,4.06,2.58
2000-05-22,,1.44,2.58
2000-05-23,,1.38,2.58
2000-05-24,,1.5,2.58
2000-05-25,,4.52,2.58
2000-05-26,,9.4,2.58
2000-05-27,,8.12,2.58
2000-05-28,,2.26,2.58
2000-05-29,,1.22,2.58
2000-05-30,,7.72,2.58
2000-05-31,0.3542,4.46,2.58
2000-06-01,0.3081,0.6,2.73
2000-06-02,0.2622,0.0,2.73
2000-06-03,0.2443,0.74,2.73
2000-06-04,0.2461,2.1,2.73
2000-06-05,0.2354,0.28,2.73
2000-06-06,0.2518,6.5,2.73
2000-06-07,0.2233,1.2,2.73
2000-06-08,0.2349,0.96,2.73
2000-06-09,0.229,5.48,2.73
2000-06-10,0.209,1.2,2.73
2000-06-11,0.1898,0.12,2.73
2000-06-12,0.1802,0.92,2.73
2000-06-13,0.1567,0.0,2.73
2000-06-14,0.1501,0.0,2.73
2000-06-15,0.1395,0.04,2.73
2000-06-16,0.1357,0.0,2.73
2000-06-17,0.1373,0.0,2.73
2000-06-18,0.1317,0.18,2.73
2000-06-19,0.1281,0.06,2.73
2000-06-20,0.123,0.02,2.73
2000-06-21,0.1238,2.26,2.73
2000-06-22,0.339,13.52,2.73
2000-06-23,0.1827,0.26,2.73
2000-06-24,0.1481,1.18,2.73
2000-06-25,0.127,0.0,2.73
2000-06-26,0.1146,0.08,2.73
2000-06-27,0.1101,0.0,2.73
2000-06-28,0.1001,0.0,2.73
2000-06-29,0.0959,0.64,2.73
2000-06-30,0.0966,0.1,2.73
2000-07-01,0.0966,0.18,2.53
2000-07-02,0.0844,0.0,2.53
2000-07-03,0.0781,0.0,2.53
2000-07-04,0.075,0.64,2.53
2000-07-05,0.0675,0.02,2.53
2000-07-06,0.0639,0.0,2.53
2000-07-07,0.074,0.48,2.53
2000-07-08,0.0934,2.38,2.53
2000-07-09,0.3352,15.3,2.53
2000-07-10,0.2186,0.54,2.53
2000-07-11,0.1432,0.34,2.53
2000-07-12,0.1188,0.0,2.53
2000-07-13,0.1045,0.76,2.53
2000-07-14,0.0938,0.56,2.53
2000-07-15,0.0915,0.0,2.53
2000-07-16,0.0904,0.0,2.53
2000-07-17,0.0896,0.0,2.53
2000-07-18,0.0893,0.0,2.53
2000-07-19,0.0883,0.0,2.53
2000-07-20,0.0891,0.0,2.53
2000-07-21,0.0919,0.12,2.53
2000-07-22,0.0896,0.0,2.53
2000-07-23,0.0891,0.02,2.53
2000-07-24,0.0873,0.12,2.53
2000-07-25,0.089,1.56,2.53
2000-07-26,0.0885,0.0,2.53
2000-07-27,0.0912,1.02,2.53
2000-07-28,0.1175,8.78,2.53
2000-07-29,0.0951,2.42,2.53
2000-07-30,0.179,8.82,2.53
2000-07-31,0.1079,1.2,2.53
2000-08-01,0.1005,3.12,2.15
2000-08-02,0.0932,0.16,2.15
2000-08-03,0.0927,0.18,2.15
2000-08-04,0.0912,0.0,2.15
2000-08-05,0.0911,0.16,2.15
2000-08-06,0.085,0.0,2.15
2000-08-07,0.0848,4.62,2.15
2000-08-08,0.143,7.84,2.15
2000-08-09,0.1836,4.9,2.15
2000-08-10,0.0989,0.0,2.15
2000-08-11,0.0949,0.0,2.15
2000-08-12,0.0951,0.02,2.15
2000-08-13,0.138,16.82,2.15
2000-08-14,0.2817,0.64,2.15
2000-08-15,0.1616,4.48,2.15
2000-08-16,0.1304,3.0,2.15
2000-08-17,0.1438,5.98,2.15
2000-08-18,0.1347,5.72,2.15
2000-08-19,0.9449,18.62,2.15
2000-08-20,0.3876,1.18,2.15
2000-08-21,0.5615,6.62,2.15
2000-08-22,0.3668,0.56,2.15
2000-08-23,0.2452,0.0,2.15
2000-08-24,0.1859,0.0,2.15
2000-08-25,0.1613,0.32,2.15
2000-08-26,0.1688,6.88,2.15
2000-08-27,0.2529,4.38,2.15
2000-08-28,0.2392,0.4,2.15
2000-08-29,0.1777,0.0,2.15
2000-08-30,0.1527,0.54,2.15
2000-08-31,0.1722,7.5,2.15
2000-09-01,0.4533,10.7,1.58
2000-09-02,0.3761,1.04,1.58
2000-09-03,0.258,0.0,1.58
2000-09-04,0.2214,2.6,1.58
2000-09-05,0.2209,7.64,1.58
2000-09-06,0.5447,4.74,1.58
2000-09-07,0.5199,1.1,1.58
2000-09-08,0.3061,0.0,1.58
2000-09-09,0.235,0.0,1.58
2000-09-10,0.2183,4.34,1.58
2000-09-11,0.6677,19.02,1.58
2000-09-12,0.5688,0.84,1.58
2000-09-13,0.4213,0.18,1.58
2000-09-14,0.3632,0.96,1.58
2000-09-15,0.3177,0.0,1.58
2000-09-16,0.2849,0.02,1.58
2000-09-17,0.2938,7.34,1.58
2000-09-18,0.3509,0.2,1.58
2000-09-19,0.8133,26.32,1.58
2000-09-20,1.461,3.22,1.58
2000-09-21,0.7572,7.16,1.58
2000-09-22,0.7596,1.74,1.58
2000-09-23,0.5909,0.5,1.58
2000-09-24,0.5281,4.02,1.58
2000-09-25,0.6647,0.96,1.58
2000-09-26,0.7447,10.44,1.58
2000-09-27,0.8001,2.76,1.58
2000-09-28,0.6086,0.1,1.58
2000-09-29,0.5194,1.52,1.58
2000-09-30,0.4917,0.08,1.58
2000-10-01,0.4666,0.0,0.99
2000-10-02,0.4111,0.18,0.99
2000-10-03,0.5888,13.58,0.99
2000-10-04,0.7438,0.0,0.99
2000-10-05,0.508,0.62,0.99
2000-10-06,0.4422,0.02,0.99
2000-10-07,0.5171,4.32,0.99
2000-10-08,0.4728,0.06,0.99
2000-10-09,2.8402,42.52,0.99
2000-10-10,6.5368,34.32,0.99
2000-10-11,5.3674,23.54,0.99
2000-10-12,4.679,5.9,0.99
2000-10-13,2.787,2.48,0.99
2000-10-14,2.0051,0.06,0.99
2000-10-15,1.6062,0.0,0.99
2000-10-16,1.3456,1.98,0.99
2000-10-17,1.1056,1.34,0.99
2000-10-18,0.9747,0.02,0.99
2000-10-19,0.8573,0.0,0.99
2000-10-20,0.8093,2.7,0.99
2000-10-21,0.7292,0.32,0.99
2000-10-22,0.6924,0.88,0.99
2000-10-23,0.6561,0.1,0.99
2000-10-24,0.6279,4.7,0.99
2000-10-25,0.6172,0.0,0.99
2000-10-26,0.5643,0.82,0.99
2000-10-27,0.5456,2.04,0.99
2000-10-28,1.1096,16.38,0.99
2000-10-29,0.8315,0.38,0.99
2000-10-30,0.6637,1.54,0.99
2000-10-31,0.5892,0.08,0.99
2000-11-01,0.5388,0.32,0.45
2000-11-02,0.5143,1.12,0.45
2000-11-03,0.4966,1.16,0.45
2000-11-04,0.4631,0.36,0.45
2000-11-05,0.4543,4.92,0.45
2000-11-06,3.9427,42.12,0.45
2000-11-07,6.8497,24.18,0.45
2000-11-08,7.29,12.58,0.45
2000-11-09,3.6255,0.74,0.45
2000-11-10,2.5058,1.14,0.45
2000-11-11,2.0032,7.62,0.45
2000-11-12,1.8523,0.26,0.45
2000-11-13,1.4433,0.42,0.45
2000-11-14,1.1778,0.18,0.45
2000-11-15,1.0897,5.9,0.45
2000-11-16,1.1593,0.38,0.45
2000-11-17,0.9637,1.16,0.45
2000-11-18,0.9478,1.8,0.45
2000-11-19,2.6163,24.7,0.45
2000-11-20,2.2421,3.44,0.45
2000-11-21,2.4034,18.32,0.45
2000-11-22,3.2072,5.06,0.45
2000-11-23,1.7122,0.14,0.45
2000-11-24,1.4029,3.4,0.45
2000-11-25,1.3505,6.26,0.45
2000-11-26,1.3756,1.06,0.45
2000-11-27,1.1297,0.54,0.45
2000-11-28,1.0907,3.32,0.45
2000-11-29,1.0474,1.92,0.45
2000-11-30,0.9397,6.62,0.45
2000-12-01,1.0417,3.2,0.21
2000-12-02,0.9579,0.4,0.21
2000-12-03,0.8396,1.84,0.21
2000-12-04,0.8321,4.68,0.21
2000-12-05,0.837,3.34,0.21
2000-12-06,0.7671,0.3,0.21
2000-12-07,0.7318,13.06,0.21
2000-12-08,2.571,17.12,0.21
2000-12-09,1.3195,1.24,0.21
2000-12-10,1.0506,2.04,0.21
2000-12-11,0.9704,0.26,0.21
2000-12-12,1.0924,6.92,0.21
2000-12-13,1.0073,2.2,0.21
2000-12-14,1.4693,11.44,0.21
2000-12-15,1.1234,1.94,0.21
2000-12-16,0.9379,0.08,0.21
2000-12-17,0.8424,0.2,0.21
2000-12-18,0.7949,0.24,0.21
2000-12-19,0.9744,7.16,0.21
2000-12-20,1.1195,0.84,0.21
2000-12-21,0.899,0.74,0.21
2000-12-22,0.8247,1.98,0.21
2000-12-23,0.9786,1.38,0.21
2000-12-24,0.8477,2.0,0.21
2000-12-25,0.7555,1.12,0.21
2000-12-26,0.7062,0.22,0.21
2000-12-27,0.6447,0.3,0.21
2000-12-28,0.6197,3.98,0.21
2000-12-29,0.6125,4.4,0.21
2000-12-30,0.5929,0.1,0.21
2000-12-31,0.6009,7.9,0.21
2001-01-01,0.9346,4.6,0.24
2001-01-02,1.3312,0.24,0.24
2001-01-03,0.9122,3.2,0.24
2001-01-04,0.9771,0.18,0.24
2001-01-05,0.7888,1.84,0.24
2001-01-06,0.6909,0.02,0.24
2001-01-07,0.6381,0.34,0.24
2001-01-08,0.6441,0.18,0.24
2001-01-09,0.5797,0.84,0.24
2001-01-10,0.5337,0.6,0.24
2001-01-11,0.5118,0.0,0.24
2001-01-12,0.5119,0.0,0.24
2001-01-13,0.4831,0.0,0.24
2001-01-14,0.4578,0.0,0.24
2001-01-15,0.4458,0.0,0.24
2001-01-16,0.422,0.0,0.24
2001-01-17,0.407,0.06,0.24
2001-01-18,0.4009,1.04,0.24
2001-01-19,0.3922,1.02,0.24
2001-01-20,0.3906,0.46,0.24
2001-01-21,0.403,3.8,0.24
2001-01-22,2.5604,30.54,0.24
2001-01-23,2.0949,10.86,0.24
2001-01-24,1.2949,0.42,0.24
2001-01-25,0.9125,0.88,0.24
2001-01-26,0.8051,0.24,0.24
2001-01-27,0.7146,0.0,0.24
2001-01-28,0.6353,0.0,0.24
2001-01-29,0.5845,0.0,0.24
2001-01-30,0.5506,0.82,0.24
2001-01-31,0.5242,0.04,0.24
2001-02-01,0.5648,7.6,0.53
2001-02-02,1.0314,10.5,0.53
2001-02-03,1.1823,6.06,0.53
2001-02-04,0.796,6.06,0.53
2001-02-05,0.7224,6.9,0.53
2001-02-06,0.7868,8.5,0.53
2001-02-07,0.9111,0.12,0.53
2001-02-08,0.7435,0.0,0.53
2001-02-09,0.6587,0.0,0.53
2001-02-10,0.7698,3.86,0.53
2001-02-11,2.2023,0.72,0.53
2001-02-12,2.1178,0.0,0.53
2001-02-13,1.4672,0.0,0.53
2001-02-14,1.2269,0.0,0.53
2001-02-15,1.2365,0.0,0.53
2001-02-16,1.0617,0.04,0.53
2001-02-17,1.0961,0.0,0.53
2001-02-18,0.9824,0.08,0.53
2001-02-19,1.073,0.0,0.53
2001-02-20,1.2734,0.04,0.53
2001-02-21,1.1817,0.22,0.53
2001-02-22,1.0273,1.64,0.53
2001-02-23,0.9242,3.18,0.53
2001-02-24,0.815,2.18,0.53
2001-02-25,0.7614,1.32,0.53
2001-02-26,0.6961,8.26,0.53
2001-02-27,0.7199,1.02,0.53
2001-02-28,0.6487,0.48,0.53
2001-03-01,0.6034,0.08,0.78
2001-03-02,0.5752,0.04,0.78
2001-03-03,0.5453,0.1,0.78
2001-03-04,0.5259,0.12,0.78
2001-03-05,0.622,0.0,0.78
2001-03-06,0.6804,4.26,0.78
2001-03-07,1.1225,0.54,0.78
2001-03-08,1.0529,0.32,0.78
2001-03-09,0.8631,1.46,0.78
2001-03-10,0.8072,0.08,0.78
2001-03-11,0.9221,19.3,0.78
2001-03-12,2.3791,16.92,0.78
2001-03-13,1.6517,2.42,0.78
2001-03-14,1.2091,0.46,0.78
2001-03-15,0.9894,0.72,0.78
2001-03-16,0.8887,1.48,0.78
2001-03-17,0.833,1.12,0.78
2001-03-18,0.7977,1.08,0.78
2001-03-19,0.7402,0.14,0.78
2001-03-20,0.7,1.44,0.78
2001-03-21,0.7142,3.9,0.78
2001-03-22,0.7342,3.2,0.78
2001-03-23,0.8753,10.0,0.78
2001-03-24,1.0436,5.36,0.78
2001-03-25,0.9067,1.88,0.78
2001-03-26,0.7652,0.28,0.78
2001-03-27,0.8532,9.24,0.78
2001-03-28,1.9129,17.64,0.78
2001-03-29,1.5808,2.5,0.78
2001-03-30,1.1812,0.96,0.78
2001-03-31,1.0585,0.0,0.78
2001-04-01,0.9393,0.02,1.76
2001-04-02,0.9161,2.94,1.76
2001-04-03,0.8268,0.38,1.76
2001-04-04,0.7637,0.1,1.76
2001-04-05,0.7213,0.0,1.76
2001-04-06,0.6967,2.98,1.76
2001-04-07,0.6562,0.06,1.76
2001-04-08,0.6084,0.0,1.76
2001-04-09,0.5866,1.04,1.76
2001-04-10,0.5522,1.2,1.76
2001-04-11,0.5307,0.1,1.76
2001-04-12,0.4971,0.0,1.76
2001-04-13,0.4815,0.18,1.76
2001-04-14,0.4668,1.68,1.76
2001-04-15,0.4477,1.72,1.76
2001-04-16,0.4234,0.12,1.76
2001-04-17,0.4239,4.04,1.76
2001-04-18,,8.26,1.76
2001-04-19,,4.18,1.76
2001-04-20,,0.66,1.76
2001-04-21,,1.24,1.76
2001-04-22,,2.1,1.76
2001-04-23,,7.38,1.76
2001-04-24,,1.9,1.76
2001-04-25,,2.62,1.76
2001-04-26,,0.1,1.76
2001-04-27,,0.34,1.76
2001-04-28,,4.92,1.76
2001-04-29,,7.04,1.76
2001-04-30,,0.5,1.76
2001-05-01,,0.0,2.54
2001-05-02,,0.0,2.54
2001-05-03,,5.26,2.54
2001-05-04,,0.16,2.54
2001-05-05,,0.0,2.54
2001-05-06,,0.0,2.54
2001-05-07,,0.0,2.54
2001-05-08,,0.0,2.54
2001-05-09,,0.0,2.54
2001-05-10,,0.0,2.54
2001-05-11,,0.0,2.54
2001-05-12,,0.0,2.54
2001-05-13,,0.0,2.54
2001-05-14,,0.0,2.54
2001-05-15,,4.94,2.54
2001-05-16,0.3341,6.36,2.54
2001-05-17,0.3032,2.56,2.54
2001-05-18,0.2613,1.14,2.54
2001-05-19,0.2409,0.1,2.54
2001-05-20,0.2256,0.0,2.54
2001-05-21,0.2238,0.0,2.54
2001-05-22,0.2081,0.0,2.54
2001-05-23,0.1968,0.0,2.54
2001-05-24,0.1888,0.0,2.54
2001-05-25,0.1875,0.0,2.54
2001-05-26,0.1746,0.0,2.54
2001-05-27,0.1724,0.08,2.54
2001-05-28,0.1622,0.16,2.54
2001-05-29,0.1487,0.04,2.54
2001-05-30,0.1564,2.56,2.54
2001-05-31,0.1534,0.92,2.54
2001-06-01,0.1623,4.98,2.49
2001-06-02,0.1618,2.0,2.49
2001-06-03,0.1475,0.0,2.49
2001-06-04,0.1342,0.36,2.49
2001-06-05,0.1363,0.26,2.49
2001-06-06,0.1478,3.3,2.49
2001-06-07,0.1589,3.22,2.49
2001-06-08,0.1491,4.62,2.49
2001-06-09,0.1476,2.34,2.49
2001-06-10,0.1319,0.04,2.49
2001-06-11,0.124,0.0,2.49
2001-06-12,0.1179,0.0,2.49
2001-06-13,0.117,0.96,2.49
2001-06-14,0.1146,2.38,2.49
2001-06-15,0.1367,5.26,2.49
2001-06-16,0.1183,0.38,2.49
2001-06-17,0.1097,0.2,2.49
2001-06-18,0.1007,1.94,2.49
2001-06-19,0.1056,0.6,2.49
2001-06-20,0.0938,0.02,2.49
2001-06-21,0.0923,0.0,2.49
2001-06-22,0.0922,0.0,2.49
2001-06-23,0.0921,0.0,2.49
2001-06-24,0.0914,0.0,2.49
2001-06-25,0.0906,0.3,2.49
2001-06-26,0.0966,7.52,2.49
2001-06-27,0.0925,0.44,2.49
2001-06-28,0.0921,1.0,2.49
2001-06-29,0.0907,0.06,2.49
2001-06-30,0.0864,0.0,2.49
2001-07-01,0.0852,0.0,2.44
2001-07-02,0.0825,2.8,2.44
2001-07-03,0.0805,0.26,2.44
2001-07-04,0.0792,0.06,2.44
2001-07-05,0.0779,0.0,2.44
2001-07-06,0.0773,0.86,2.44
2001-07-07,0.0753,2.28,2.44
2001-07-08,0.0759,0.04,2.44
2001-07-09,0.0777,0.24,2.44
2001-07-10,0.0909,8.7,2.44
2001-07-11,0.1528,9.34,2.44
2001-07-12,0.132,6.02,2.44
2001-07-13,0.1026,4.98,2.44
2001-07-14,0.0962,0.4,2.44
2001-07-15,0.1024,2.66,2.44
2001-07-16,0.1217,8.02,2.44
2001-07-17,0.1013,2.4,2.44
2001-07-18,0.0967,1.78,2.44
2001-07-19,0.0954,0.12,2.44
2001-07-20,0.0955,2.76,2.44
2001-07-21,0.0954,1.26,2.44
2001-07-22,0.0944,0.26,2.44
2001-07-23,0.093,0.12,2.44
2001-07-24,0.0913,0.88,2.44
2001-07-25,0.0911,0.38,2.44
2001-07-26,0.0906,0.38,2.44
2001-07-27,0.1394,5.92,2.44
2001-07-28,0.0947,0.06,2.44
2001-07-29,0.0932,0.0,2.44
2001-07-30,0.0902,0.46,2.44
2001-07-31,0.0891,0.1,2.44
2001-08-01,0.0887,3.52,2.23
2001-08-02,0.0912,6.88,2.23
2001-08-03,0.0907,0.66,2.23
2001-08-04,0.1064,12.0,2.23
2001-08-05,0.1087,3.92,2.23
2001-08-06,0.0957,0.8,2.23
2001-08-07,0.0958,0.52,2.23
2001-08-08,0.0953,0.2,2.23
2001-08-09,0.0936,0.74,2.23
2001-08-10,0.0932,2.32,2.23
2001-08-11,0.0933,1.06,2.23
2001-08-12,0.0923,1.54,2.23
2001-08-13,0.0912,0.28,2.23
2001-08-14,0.0917,0.16,2.23
2001-08-15,0.1176,10.86,2.23
2001-08-16,0.2359,9.52,2.23
2001-08-17,0.1259,0.12,2.23
2001-08-18,0.105,13.18,2.23
2001-08-19,1.4194,34.04,2.23
2001-08-20,0.6114,0.0,2.23
2001-08-21,0.2991,0.34,2.23
2001-08-22,0.2133,0.0,2.23
2001-08-23,0.1693,0.0,2.23
2001-08-24,0.1412,0.0,2.23
2001-08-25,0.124,0.14,2.23
2001-08-26,0.1043,0.02,2.23
2001-08-27,0.095,0.12,2.23
2001-08-28,0.0993,0.02,2.23
2001-08-29,0.0963,0.64,2.23
2001-08-30,0.4511,14.32,2.23
2001-08-31,0.3176,0.04,2.23
2001-09-01,0.2056,0.94,1.3
2001-09-02,0.1599,0.02,1.3
2001-09-03,0.1414,2.86,1.3
2001-09-04,0.1233,0.34,1.3
2001-09-05,0.1126,0.0,1.3
2001-09-06,0.1051,1.64,1.3
2001-09-07,0.2942,14.7,1.3
2001-09-08,0.2378,3.3,1.3
2001-09-09,0.1908,0.7,1.3
2001-09-10,0.162,0.98,1.3
2001-09-11,0.1391,0.12,1.3
2001-09-12,0.1377,5.14,1.3
2001-09-13,0.1646,1.48,1.3
2001-09-14,0.1616,2.68,1.3
2001-09-15,0.1429,1.34,1.3
2001-09-16,0.1381,1.86,1.3
2001-09-17,0.132,0.28,1.3
2001-09-18,0.1297,0.12,1.3
2001-09-19,0.1303,1.74,1.3
2001-09-20,0.1807,7.24,1.3
2001-09-21,0.1739,0.42,1.3
2001-09-22,0.1523,0.34,1.3
2001-09-23,0.1411,0.8,1.3
2001-09-24,0.1641,2.72,1.3
2001-09-25,0.1455,0.22,1.3
2001-09-26,0.1346,0.0,1.3
2001-09-27,0.1333,1.44,1.3
2001-09-28,0.1491,1.6,1.3
2001-09-29,0.1672,2.64,1.3
2001-09-30,0.2662,10.44,1.3
2001-10-01,0.3286,0.56,0.93
2001-10-02,0.1985,0.16,0.93
2001-10-03,0.1524,0.0,0.93
2001-10-04,0.1349,0.38,0.93
2001-10-05,0.1559,6.44,0.93
2001-10-06,0.1819,0.86,0.93
2001-10-07,0.3977,21.62,0.93
2001-10-08,1.4909,15.86,0.93
2001-10-09,0.8889,1.94,0.93
2001-10-10,0.5649,1.22,0.93
2001-10-11,0.4619,0.04,0.93
2001-10-12,0.3876,0.86,0.93
2001-10-13,0.3489,0.02,0.93
2001-10-14,0.3594,4.68,0.93
2001-10-15,0.4018,2.48,0.93
2001-10-16,0.3489,1.06,0.93
2001-10-17,0.31,4.58,0.93
2001-10-18,0.4989,6.78,0.93
2001-10-19,0.4994,4.64,0.93
2001-10-20,3.198,31.4,0.93
2001-10-21,2.452,10.96,0.93
2001-10-22,1.5217,4.24,0.93
2001-10-23,2.0135,7.54,0.93
2001-10-24,1.2639,0.06,0.93
2001-10-25,1.0033,0.78,0.93
2001-10-26,0.8636,0.0,0.93
2001-10-27,0.748,0.0,0.93
2001-10-28,0.6685,0.0,0.93
2001-10-29,0.6261,3.16,0.93
2001-10-30,0.7419,7.92,0.93
2001-10-31,0.7508,1.28,0.93
2001-11-01,0.6312,0.02,0.48
2001-11-02,0.5546,0.18,0.48
2001-11-03,0.5073,0.02,0.48
2001-11-04,0.484,1.02,0.48
2001-11-05,0.5059,5.8,0.48
2001-11-06,0.6307,4.02,0.48
2001-11-07,0.5838,6.6,0.48
2001-11-08,0.6198,8.62,0.48
2001-11-09,0.6085,1.56,0.48
2001-11-10,1.3696,0.18,0.48
2001-11-11,0.8258,2.14,0.48
2001-11-12,0.7612,0.18,0.48
2001-11-13,0.6623,0.34,0.48
2001-11-14,0.6221,0.26,0.48
2001-11-15,0.5785,0.02,0.48
2001-11-16,0.5529,0.0,0.48
2001-11-17,0.5355,0.48,0.48
2001-11-18,0.5359,1.02,0.48
2001-11-19,0.5162,0.44,0.48
2001-11-20,0.5014,0.6,0.48
2001-11-21,0.5016,1.78,0.48
2001-11-22,0.5009,1.14,0.48
2001-11-23,0.5034,1.06,0.48
2001-11-24,0.4928,0.04,0.48
2001-11-25,0.4666,0.0,0.48
2001-11-26,0.4521,1.86,0.48
2001-11-27,0.4609,0.62,0.48
2001-11-28,0.4391,0.82,0.48
2001-11-29,0.434,5.02,0.48
2001-11-30,0.8324,16.34,0.48
2001-12-01,1.1291,0.12,0.29
2001-12-02,0.6608,0.12,0.29
2001-12-03,0.7945,15.8,0.29
2001-12-04,0.7438,0.0,0.29
2001-12-05,0.6057,0.02,0.29
2001-12-06,0.5482,0.52,0.29
2001-12-07,0.548,0.0,0.29
2001-12-08,0.5294,1.18,0.29
2001-12-09,0.5145,0.0,0.29
2001-12-10,0.4783,0.0,0.29
